test, rrt iteration, number of waypoints, distance to goal
1,896,45,191.76
1,897,45,191.76
1,898,45,191.736
1,899,45,191.736
1,900,45,191.736
1,901,45,191.736
1,902,45,191.736
1,903,45,191.736
1,904,45,191.736
1,905,45,191.736
1,906,45,191.736
1,907,45,191.736
1,908,45,191.736
1,909,45,191.736
1,910,45,191.736
1,911,45,191.736
1,912,45,191.736
1,913,45,191.736
1,914,45,191.736
1,915,45,191.736
1,916,45,191.736
1,917,45,191.736
1,918,45,191.736
1,919,45,191.736
1,920,45,191.736
1,921,45,191.736
1,922,45,191.736
1,923,45,190.652
1,924,45,190.652
1,925,45,190.652
1,926,45,190.652
1,927,45,190.652
1,928,45,190.652
1,929,45,190.652
1,930,45,190.652
1,931,45,190.652
1,932,45,190.652
1,933,45,190.652
1,934,45,190.652
1,935,45,190.652
1,936,45,190.652
1,937,45,190.652
1,938,45,190.652
1,939,45,190.652
1,940,45,190.652
1,941,45,190.652
1,942,45,190.652
1,943,45,190.652
1,944,45,190.652
1,945,45,190.652
1,946,45,190.652
1,947,45,190.652
1,948,45,190.652
1,949,45,190.652
1,950,45,190.652
1,951,45,190.652
1,952,45,190.652
1,953,45,190.652
1,954,45,190.652
1,955,45,190.652
1,956,45,190.652
1,957,45,190.652
1,958,45,190.652
1,959,45,190.652
1,960,45,190.652
1,961,45,190.652
1,962,45,190.652
1,963,45,190.652
1,964,45,190.652
1,965,45,190.652
1,966,45,190.652
1,967,45,190.652
1,968,45,190.652
1,969,45,190.652
1,970,45,190.652
1,971,45,190.652
1,972,45,190.652
1,973,45,190.652
1,974,45,190.652
1,975,45,190.652
1,976,45,190.652
1,977,45,190.652
1,978,45,190.033
1,979,45,190.033
1,980,45,190.033
1,981,45,190.033
1,982,45,190.033
1,983,45,190.033
1,984,45,190.033
1,985,45,190.033
1,986,45,190.033
1,987,45,190.033
1,988,45,190.033
1,989,45,190.033
1,990,45,190.033
1,991,45,190.033
1,992,45,190.033
1,993,45,190.033
1,994,45,190.033
1,995,45,190.033
1,996,45,190.033
1,997,45,190.033
1,998,45,190.033
1,999,45,190.033
1,1000,45,190.033
1,1001,45,190.033
1,1002,45,190.033
1,1003,45,190.033
1,1004,45,190.033
1,1005,45,190.033
1,1006,45,190.033
1,1007,45,190.033
1,1008,45,190.033
1,1009,45,190.033
1,1010,45,190.033
1,1011,45,190.033
1,1012,45,190.033
1,1013,45,190.033
1,1014,45,190.033
1,1015,45,190.033
1,1016,45,190.033
1,1017,45,190.033
1,1018,45,190.033
1,1019,45,190.033
1,1020,45,190.033
1,1021,45,190.033
1,1022,45,190.033
1,1023,45,190.033
1,1024,45,190.033
1,1025,45,190.033
1,1026,44,190.033
1,1027,44,190.033
1,1028,44,190.033
1,1029,44,190.033
1,1030,44,190.033
1,1031,44,190.033
1,1032,44,190.033
1,1033,44,190.033
1,1034,44,190.033
1,1035,44,190.033
1,1036,44,190.033
1,1037,44,190.033
1,1038,44,190.033
1,1039,44,190.033
1,1040,44,190.033
1,1041,44,190.033
1,1042,44,190.033
1,1043,44,190.033
1,1044,44,190.033
1,1045,44,190.033
1,1046,44,190.033
1,1047,44,190.033
1,1048,44,190.033
1,1049,44,189.869
1,1050,45,189.869
1,1051,45,189.869
1,1052,45,189.869
1,1053,45,189.869
1,1054,45,189.869
1,1055,45,189.869
1,1056,45,189.869
1,1057,45,189.869
1,1058,45,189.869
1,1059,45,189.869
1,1060,45,189.869
1,1061,45,189.869
1,1062,45,189.869
1,1063,45,189.869
1,1064,45,189.869
1,1065,45,189.869
1,1066,45,189.869
1,1067,45,189.869
1,1068,45,189.869
1,1069,45,189.869
1,1070,45,189.869
1,1071,45,189.869
1,1072,45,189.869
1,1073,45,189.869
1,1074,45,189.869
1,1075,45,189.869
1,1076,45,189.869
1,1077,45,189.869
1,1078,45,189.869
1,1079,45,189.869
1,1080,45,189.869
1,1081,45,189.869
1,1082,45,189.869
1,1083,45,189.869
1,1084,45,189.869
1,1085,45,189.869
1,1086,45,189.869
1,1087,45,189.869
1,1088,45,189.869
1,1089,45,189.649
1,1090,45,189.649
1,1091,45,189.649
1,1092,45,189.649
1,1093,45,189.649
1,1094,45,189.649
1,1095,45,189.649
1,1096,45,189.649
1,1097,45,189.649
1,1098,45,189.649
1,1099,45,189.649
1,1100,45,189.649
1,1101,45,189.649
1,1102,45,189.649
1,1103,45,189.649
1,1104,45,189.649
1,1105,45,189.649
1,1106,45,189.649
1,1107,45,189.649
1,1108,45,189.649
1,1109,45,189.649
1,1110,45,189.649
1,1111,45,189.649
1,1112,45,189.649
1,1113,45,189.649
1,1114,45,189.649
1,1115,45,189.649
1,1116,45,189.649
1,1117,45,189.649
1,1118,45,189.649
1,1119,45,189.649
1,1120,45,189.649
1,1121,45,189.649
1,1122,45,189.649
1,1123,45,189.649
1,1124,45,189.649
1,1125,45,189.649
1,1126,45,189.649
1,1127,45,189.649
1,1128,45,189.649
1,1129,45,189.649
1,1130,45,189.649
1,1131,45,189.649
1,1132,46,189.649
1,1133,46,189.649
1,1134,46,189.649
1,1135,46,189.649
1,1136,46,189.649
1,1137,46,189.649
1,1138,46,189.649
1,1139,46,189.649
1,1140,46,189.649
1,1141,46,189.649
1,1142,46,189.649
1,1143,46,189.649
1,1144,46,189.649
1,1145,46,189.649
1,1146,46,189.649
1,1147,46,189.649
1,1148,46,189.649
1,1149,46,189.649
1,1150,46,189.649
1,1151,46,189.649
1,1152,46,189.649
1,1153,46,189.649
1,1154,46,189.649
1,1155,46,189.649
1,1156,46,189.649
1,1157,46,189.649
1,1158,46,189.649
1,1159,46,189.649
1,1160,46,189.649
1,1161,46,189.649
1,1162,46,189.649
1,1163,46,189.358
1,1164,46,189.358
1,1165,46,189.358
1,1166,46,189.358
1,1167,46,189.358
1,1168,46,189.358
1,1169,46,189.358
1,1170,46,189.358
1,1171,46,189.358
1,1172,46,189.358
1,1173,46,189.358
1,1174,46,189.358
1,1175,46,189.358
1,1176,46,189.358
1,1177,46,189.358
1,1178,46,189.358
1,1179,46,189.358
1,1180,46,189.358
1,1181,46,189.358
1,1182,46,189.358
1,1183,46,189.358
1,1184,46,189.358
1,1185,46,189.358
1,1186,46,189.358
1,1187,46,189.358
1,1188,46,189.339
1,1189,46,189.339
1,1190,46,189.339
1,1191,46,189.339
1,1192,46,189.339
1,1193,46,189.339
1,1194,46,189.339
1,1195,46,189.339
1,1196,46,189.339
1,1197,46,189.339
1,1198,46,189.339
1,1199,46,189.339
1,1200,46,189.339
1,1201,46,189.339
1,1202,46,189.339
1,1203,46,189.339
1,1204,46,189.339
1,1205,46,189.339
1,1206,46,189.339
1,1207,46,189.339
1,1208,46,189.339
1,1209,46,189.339
1,1210,46,189.339
1,1211,46,189.339
1,1212,46,189.339
1,1213,46,189.339
1,1214,46,189.339
1,1215,46,189.339
1,1216,46,189.339
1,1217,46,189.339
1,1218,46,189.339
1,1219,46,189.339
1,1220,46,189.339
1,1221,46,189.339
1,1222,46,189.339
1,1223,46,189.339
1,1224,46,189.339
1,1225,46,189.339
1,1226,46,189.339
1,1227,46,189.339
1,1228,46,189.339
1,1229,46,189.339
1,1230,46,189.339
1,1231,46,189.339
1,1232,46,189.339
1,1233,46,189.339
1,1234,46,189.339
1,1235,46,189.339
1,1236,46,189.339
1,1237,46,189.339
1,1238,46,189.339
1,1239,46,189.339
1,1240,46,189.339
1,1241,46,189.339
1,1242,46,189.339
1,1243,46,189.339
1,1244,46,189.339
1,1245,46,189.339
