test, rrt iteration, number of waypoints, distance to goal
1,1146,54,191.267
1,1147,54,191.267
1,1148,54,191.267
1,1149,54,191.267
1,1150,54,191.267
1,1151,54,191.267
1,1152,54,191.263
1,1153,54,191.263
1,1154,54,191.263
1,1155,54,191.263
1,1156,54,191.263
1,1157,54,191.263
1,1158,54,191.263
1,1159,54,191.263
1,1160,54,191.263
1,1161,54,191.263
1,1162,54,191.263
1,1163,54,191.263
1,1164,54,191.263
1,1165,54,191.263
1,1166,54,191.263
1,1167,54,191.263
1,1168,54,191.263
1,1169,54,191.263
1,1170,54,191.263
1,1171,53,191.263
1,1172,53,191.263
1,1173,53,191.263
1,1174,53,191.262
1,1175,53,191.262
1,1176,53,191.262
1,1177,53,191.262
1,1178,53,191.262
1,1179,53,191.262
1,1180,53,191.262
1,1181,53,191.262
1,1182,53,191.262
1,1183,53,191.262
1,1184,53,191.262
1,1185,53,191.262
1,1186,53,191.262
1,1187,53,191.262
1,1188,53,191.262
1,1189,53,191.262
1,1190,53,191.262
1,1191,52,191.262
1,1192,52,191.262
1,1193,52,191.262
1,1194,52,191.262
1,1195,52,191.262
1,1196,52,191.262
1,1197,52,191.262
1,1198,52,191.262
1,1199,52,191.262
1,1200,52,191.262
1,1201,52,191.262
1,1202,52,191.262
1,1203,52,191.262
1,1204,52,191.262
1,1205,52,191.262
1,1206,52,191.262
1,1207,52,191.212
1,1208,52,191.212
1,1209,52,191.212
1,1210,52,191.212
1,1211,52,191.212
1,1212,52,191.212
1,1213,52,191.212
1,1214,52,191.212
1,1215,52,191.212
1,1216,52,191.212
1,1217,52,191.212
1,1218,52,191.212
1,1219,52,191.212
1,1220,52,191.212
1,1221,52,191.212
1,1222,52,191.212
1,1223,52,191.212
1,1224,52,191.212
1,1225,52,191.212
1,1226,52,191.212
1,1227,52,191.212
1,1228,52,191.212
1,1229,52,191.212
1,1230,52,191.131
1,1231,52,191.131
1,1232,52,191.131
1,1233,52,191.131
1,1234,52,191.131
1,1235,52,191.131
1,1236,52,191.131
1,1237,52,191.131
1,1238,52,191.131
1,1239,52,191.131
1,1240,52,191.131
1,1241,52,191.131
1,1242,52,191.131
1,1243,52,191.131
1,1244,52,191.131
1,1245,52,191.131
1,1246,52,191.131
1,1247,52,191.131
1,1248,52,191.131
1,1249,52,191.131
1,1250,52,191.131
1,1251,52,191.131
1,1252,52,191.131
1,1253,52,191.131
1,1254,52,191.131
1,1255,52,191.131
1,1256,52,191.131
1,1257,52,191.131
1,1258,52,191.131
1,1259,52,191.131
1,1260,52,191.131
1,1261,52,191.131
1,1262,52,191.131
1,1263,52,191.131
1,1264,52,191.131
1,1265,52,191.131
1,1266,52,191.131
1,1267,52,191.131
1,1268,52,191.131
1,1269,52,191.131
1,1270,52,191.131
1,1271,52,191.131
1,1272,52,191.131
1,1273,52,191.131
1,1274,52,191.131
1,1275,52,191.131
1,1276,52,191.131
1,1277,52,191.131
1,1278,52,191.131
1,1279,52,191.131
1,1280,52,191.131
1,1281,52,191.131
1,1282,52,191.131
1,1283,52,191.131
1,1284,52,191.131
1,1285,52,191.131
1,1286,52,191.131
1,1287,52,191.131
1,1288,52,191.131
1,1289,52,191.131
1,1290,52,191.131
1,1291,52,191.131
1,1292,52,191.131
1,1293,52,191.131
1,1294,52,191.131
1,1295,52,191.11
1,1296,52,191.11
1,1297,52,191.11
1,1298,52,191.11
1,1299,52,191.11
1,1300,52,191.11
1,1301,52,191.11
1,1302,52,191.11
1,1303,52,191.11
1,1304,52,191.11
1,1305,52,191.11
1,1306,52,191.11
1,1307,52,191.11
1,1308,52,191.11
1,1309,52,191.11
1,1310,52,191.11
1,1311,52,191.11
1,1312,52,191.11
1,1313,52,191.11
1,1314,52,191.11
1,1315,52,191.11
1,1316,52,191.11
1,1317,52,191.11
1,1318,52,191.11
1,1319,52,191.11
1,1320,52,191.11
1,1321,52,191.11
1,1322,52,191.11
1,1323,52,191.11
1,1324,52,191.11
1,1325,52,191.11
1,1326,52,191.11
1,1327,52,191.11
1,1328,52,191.11
1,1329,52,191.11
1,1330,52,191.11
1,1331,52,191.11
1,1332,52,191.11
1,1333,52,191.11
1,1334,52,191.11
1,1335,52,191.11
1,1336,52,191.11
1,1337,52,191.11
1,1338,52,191.11
1,1339,52,191.11
1,1340,52,191.11
1,1341,52,191.11
1,1342,52,191.11
1,1343,52,191.11
1,1344,52,191.11
1,1345,52,191.11
1,1346,52,191.11
1,1347,52,191.11
1,1348,52,191.11
1,1349,52,191.11
1,1350,52,191.11
1,1351,52,191.11
1,1352,52,191.11
1,1353,52,191.11
1,1354,52,191.11
1,1355,52,191.11
1,1356,52,191.11
1,1357,52,191.11
1,1358,52,191.11
1,1359,52,191.11
1,1360,52,191.11
1,1361,52,191.11
1,1362,52,191.11
