test, rrt iteration, number of waypoints, distance to goal
1,460,8,341.843
1,461,8,341.833
1,462,8,341.833
1,463,8,341.833
1,464,8,341.833
1,465,8,341.833
1,466,8,341.833
1,467,8,341.833
1,468,8,341.833
1,469,8,341.823
1,470,8,341.823
1,471,8,341.823
1,472,8,341.823
1,473,8,341.823
1,474,8,341.823
1,475,8,341.823
1,476,8,341.823
1,477,8,341.823
1,478,8,341.823
1,479,8,341.823
1,480,8,341.823
1,481,8,341.823
1,482,8,341.823
1,483,8,341.823
1,484,8,341.823
1,485,8,341.823
1,486,8,341.823
1,487,8,341.823
1,488,8,341.823
1,489,8,341.823
1,490,8,341.823
1,491,8,341.823
1,492,8,341.823
1,493,8,341.823
1,494,8,341.823
1,495,8,341.823
1,496,8,341.815
1,497,8,341.815
1,498,8,341.815
1,499,8,341.815
1,500,8,341.815
1,501,8,341.815
1,502,8,341.815
1,503,8,341.815
1,504,8,341.815
1,505,8,341.815
1,506,8,341.815
1,507,8,341.815
1,508,8,341.815
1,509,8,341.815
1,510,8,341.815
1,511,8,341.815
1,512,8,341.815
1,513,8,341.815
1,514,8,341.815
1,515,8,341.815
1,516,8,341.815
1,517,8,341.815
1,518,8,341.815
1,519,8,341.815
1,520,8,341.815
1,521,8,341.815
1,522,8,341.815
1,523,8,341.815
1,524,8,341.815
1,525,8,341.815
1,526,8,341.815
1,527,8,341.625
1,528,10,341.625
1,529,10,341.625
1,530,10,341.625
1,531,9,341.625
1,532,9,341.625
1,533,9,341.625
1,534,9,341.625
1,535,9,341.625
1,536,9,341.443
1,537,9,341.443
1,538,9,341.443
1,539,9,341.443
1,540,9,341.443
1,541,9,341.443
1,542,9,341.443
1,543,9,341.443
1,544,9,341.443
1,545,9,341.443
1,546,9,341.443
1,547,9,341.443
1,548,9,341.443
1,549,9,341.443
1,550,9,341.443
1,551,9,341.443
1,552,9,341.443
1,553,9,341.443
1,554,9,341.443
1,555,10,341.443
1,556,10,341.443
1,557,10,341.443
1,558,10,341.443
1,559,10,341.443
1,560,10,341.443
1,561,10,341.443
1,562,10,341.443
1,563,10,341.443
1,564,10,341.443
1,565
