test, rrt iteration, number of waypoints, distance to goal
1,1101,31,340.238
1,1102,31,340.238
1,1103,31,340.238
1,1104,31,340.238
1,1105,31,340.238
1,1106,31,340.238
1,1107,31,340.238
1,1108,31,340.238
1,1109,31,340.238
1,1110,31,340.238
1,1111,31,340.238
1,1112,31,340.238
1,1113,31,340.238
1,1114,31,340.238
1,1115,31,340.238
1,1116,31,340.238
1,1117,31,340.238
1,1118,31,340.238
1,1119,31,340.238
1,1120,31,340.238
1,1121,31,340.238
1,1122,31,340.238
1,1123,31,340.238
1,1124,31,340.238
1,1125,31,340.238
1,1126,31,340.238
1,1127,31,340.238
1,1128,31,340.238
1,1129,31,340.238
1,1130,31,340.238
1,1131,31,339.71
1,1132,31,339.71
1,1133,31,339.71
1,1134,31,339.71
1,1135,31,339.71
1,1136,31,339.71
1,1137,31,339.71
1,1138,31,339.71
1,1139,31,339.71
1,1140,31,339.71
1,1141,31,339.71
1,1142,31,339.71
1,1143,31,339.71
1,1144,31,339.71
1,1145,31,339.71
1,1146,31,339.71
1,1147,31,339.71
1,1148,31,339.71
1,1149,31,339.71
1,1150,31,339.71
1,1151,31,339.71
1,1152,31,339.71
1,1153,31,339.71
1,1154,31,339.71
1,1155,31,339.71
1,1156,31,339.71
1,1157,31,339.71
1,1158,31,339.71
1,1159,31,339.71
1,1160,31,339.71
1,1161,31,339.71
1,1162,31,339.71
1,1163,31,339.71
1,1164,31,339.71
1,1165,31,339.71
1,1166,31,339.71
1,1167,31,339.71
1,1168,31,339.71
1,1169,31,339.71
1,1170,31,339.71
1,1171,31,339.71
1,1172,31,339.71
1,1173,31,339.71
1,1174,31,339.71
1,1175,31,339.71
1,1176,31,339.71
1,1177,31,339.71
1,1178,31,339.71
1,1179,31,339.71
1,1180,31,339.71
1,1181,31,339.71
1,1182,31,339.71
1,1183,31,339.71
1,1184,31,339.71
1,1185,31,339.71
1,1186,31,339.71
1,1187,31,339.71
1,1188,31,339.71
1,1189,31,339.71
1,1190,31,339.71
1,1191,31,339.71
1,1192,31,339.71
1,1193,31,339.71
1,1194,31,339.71
1,1195,31,339.71
1,1196,31,339.71
1,1197,31,339.71
1,1198,31,339.71
1,1199,31,339.71
1,1200,31,339.71
1,1201,31,339.71
1,1202,31,339.71
1,1203,31,339.71
1,1204,31,339.71
1,1205,31,339.71
1,1206,31,339.71
1,1207,31,339.71
1,1208,31,339.71
1,1209,31,339.71
1,1210,31,339.71
1,1211,31,339.71
1,1212,31,339.71
1,1213,31,339.71
1,1214,31,339.71
1,1215,31,339.71
1,1216,31,339.71
1,1217,31,339.71
1,1218,31,339.71
1,1219,31,339.71
1,1220,31,339.71
1,1221,31,339.71
1,1222,31,339.71
1,1223,31,339.71
1,1224,31,339.71
1,1225,31,339.71
1,1226,31,339.71
1,1227,31,339.71
1,1228,31,339.71
1,1229,31,339.71
1,1230,31,339.71
1,1231,31,339.71
1,1232,31,339.71
1,1233,31,339.71
1,1234,31,339.71
1,1235,31,339.71
1,1236,31,339.71
1,1237,31,339.71
1,1238,31,339.71
1,1239,31,339.71
1,1240,31,339.71
1,1241,31,339.71
1,1242,31,339.71
1,1243,31,339.71
1,1244,31,339.71
1,1245,31,339.71
1,1246,31,339.71
1,1247,31,339.71
1,1248,31,339.71
1,1249,31,339.71
1,1250,31,339.71
1,1251,31,339.71
1,1252,31,339.71
1,1253,31,339.71
1,1254,31,339.71
1,1255,31,339.71
1,1256,31,339.71
1,1257,31,339.71
1,1258,31,339.71
1,1259,31,339.71
1,1260,31,339.71
1,1261,31,339.71
1,1262,31,339.71
1,1263,31,339.71
1,1264,31,339.71
1,1265,31,339.71
1,1266,31,339.71
1,1267
