test, rrt iteration, number of waypoints, distance to goal
1,2037,25,1276.59
1,2038,25,1276.59
1,2039,25,1276.59
1,2040,25,1276.59
1,2041,25,1276.59
1,2042,25,1274.04
1,2043,25,1274.04
1,2044,25,1274.04
1,2045,25,1274.04
1,2046,25,1274.04
1,2047,25,1274.04
1,2048,25,1274.04
1,2049,25,1274.04
1,2050,25,1274.04
1,2051,25,1274.04
1,2052,25,1274.04
1,2053,25
