test, rrt iteration, number of waypoints, distance to goal,
1,2307,27,282.867,541.276328844791
1,2308,27,282.867,541.276328844791
1,2309,27,282.867,541.276328844791
1,2310,27,282.867,541.276328844791
1,2311,27,282.867,541.276328844791
1,2312,27,282.867,541.276328844791
1,2313,27,282.867,541.276328844791
1,2314,27,282.867,541.276328844791
1,2315,27,282.867,541.276328844791
1,2316,27,282.867,541.276328844791
1,2317,27,282.867,541.276328844791
1,2318,27,282.867,541.276328844791
1,2319,27,282.867,541.276328844791
1,2320,27,282.867,541.276328844791
1,2321,27,282.867,541.276328844791
1,2322,27,282.867,541.276328844791
1,2323,27,282.867,541.276328844791
1,2324,27,282.867,541.276328844791
1,2325,27,282.867,541.276328844791
1,2326,27,282.867,541.276328844791
1,2327,27,282.867,541.276328844791
1,2328,27,282.867,541.276328844791
1,2329,27,282.867,541.276328844791
1,2330,27,282.867,541.276328844791
1,2331,27,282.867,541.276328844791
1,2332,27,282.867,541.276328844791
1,2333,27,282.867,541.276328844791
1,2334,27,282.867,541.276328844791
1,2335,27,282.867,541.276328844791
1,2336,27,282.867,541.276328844791
1,2337,27,282.867,541.276328844791
1,2338,27,282.867,541.276328844791
1,2339,27,282.867,541.276328844791
1,2340,27,282.862,541.266761162296
1,2341,27,282.862,541.266761162296
1,2342,27,282.862,541.266761162296
1,2343,27,282.862,541.266761162296
1,2344,27,282.862,541.266761162296
1,2345,27,282.862,541.266761162296
1,2346,27,282.862,541.266761162296
1,2347,27,282.862,541.266761162296
1,2348,27,282.862,541.266761162296
1,2349,27,282.862,541.266761162296
1,2350,27,282.862,541.266761162296
1,2351,27,282.862,541.266761162296
1,2352,27,282.862,541.266761162296
1,2353,27,282.862,541.266761162296
1,2354,27,282.862,541.266761162296
1,2355,27,282.862,541.266761162296
1,2356,27,282.862,541.266761162296
1,2357,27,282.862,541.266761162296
1,2358,27,282.862,541.266761162296
1,2359,27,282.862,541.266761162296
1,2360,27,282.862,541.266761162296
1,2361,27,282.862,541.266761162296
1,2362,27,282.862,541.266761162296
1,2363,27,282.862,541.266761162296
1,2364,27,282.862,541.266761162296
1,2365,27,282.862,541.266761162296
1,2366,27,282.862,541.266761162296
1,2367,27,282.862,541.266761162296
1,2368,27,282.862,541.266761162296
1,2369,27,282.862,541.266761162296
1,2370,27,282.862,541.266761162296
1,2371,27,282.862,541.266761162296
1,2372,27,282.862,541.266761162296
1,2373,27,282.862,541.266761162296
1,2374,27,282.862,541.266761162296
1,2375,27,282.862,541.266761162296
1,2376,27,282.862,541.266761162296
1,2377,27,282.862,541.266761162296
1,2378,27,282.862,541.266761162296
1,2379,27,282.862,541.266761162296
1,2380,27,282.862,541.266761162296
1,2381,27,282.862,541.266761162296
1,2382,27,282.862,541.266761162296
1,2383,27,282.862,541.266761162296
1,2384,27,282.862,541.266761162296
1,2385,27,282.862,541.266761162296
1,2386,27,282.862,541.266761162296
1,2387,27,282.862,541.266761162296
1,2388,27,282.862,541.266761162296
1,2389,27,282.862,541.266761162296
1,2390,27,282.862,541.266761162296
1,2391,27,282.862,541.266761162296
1,2392,27,282.862,541.266761162296
1,2393,27,282.862,541.266761162296
1,2394,27,282.862,541.266761162296
1,2395,27,282.862,541.266761162296
1,2396,27,282.862,541.266761162296
1,2397,27,282.862,541.266761162296
1,2398,27,282.862,541.266761162296
1,2399,27,282.862,541.266761162296
1,2400,27,282.862,541.266761162296
1,2401,27,282.862,541.266761162296
1,2402,27,282.862,541.266761162296
1,2403,27,282.862,541.266761162296
1,2404,27,282.862,541.266761162296
1,2405,27,282.862,541.266761162296
1,2406,27,282.862,541.266761162296
1,2407,27,282.862,541.266761162296
1,2408,27,282.862,541.266761162296
1,2409,27,282.862,541.266761162296
1,2410,27,282.862,541.266761162296
1,2411,27,282.862,541.266761162296
1,2412,27,282.862,541.266761162296
1,2413,27,282.862,541.266761162296
1,2414,27,282.862,541.266761162296
1,2415,27,282.862,541.266761162296
1,2416,27,282.862,541.266761162296
1,2417,27,282.862,541.266761162296
1,2418,27,282.862,541.266761162296
1,2419,27,282.862,541.266761162296
1,2420,27,282.862,541.266761162296
1,2421,27,282.862,541.266761162296
1,2422,27,282.862,541.266761162296
1,2423,27,282.862,541.266761162296
1,2424,27,282.862,541.266761162296
1,2425,27,282.862,541.266761162296
1,2426,27,282.862,541.266761162296
1,2427,27,282.862,541.266761162296
1,2428,27,282.862,541.266761162296
1,2429,27,282.862,541.266761162296
1,2430,27,282.862,541.266761162296
1,2431,27,282.862,541.266761162296
1,2432,27,282.862,541.266761162296
1,2433,27,282.862,541.266761162296
1,2434,27,282.862,541.266761162296
1,2435,27,282.862,541.266761162296
1,2436,27,282.862,541.266761162296
1,2437,27,282.862,541.266761162296
1,2438,27,282.862,541.266761162296
1,2439,27,282.862,541.266761162296
1,2440,27,282.862,541.266761162296
1,2441,27,282.862,541.266761162296
1,2442,27,282.862,541.266761162296
1,2443,27,282.862,541.266761162296
1,2444,27,282.862,541.266761162296
1,2445,27,282.862,541.266761162296
1,2446,27,282.862,541.266761162296
1,2447,27,282.862,541.266761162296
1,2448,27,282.862,541.266761162296
1,2449,27,282.862,541.266761162296
1,2450,27,282.862,541.266761162296
1,2451,27,282.862,541.266761162296
1,2452,27,282.862,541.266761162296
1,2453,27,282.862,541.266761162296
1,2454,27,282.862,541.266761162296
1,2455,27,282.862,541.266761162296
1,2456,27,282.862,541.266761162296
1,2457,27,282.862,541.266761162296
1,2458,27,282.862,541.266761162296
1,2459,27,282.862,541.266761162296
1,2460,27,282.862,541.266761162296
1,2461,27,282.862,541.266761162296
1,2462,27,282.862,541.266761162296
1,2463,27,282.862,541.266761162296
1,2464,27,282.862,541.266761162296
1,2465,27,282.862,541.266761162296
1,2466,27,282.862,541.266761162296
1,2467,27,282.862,541.266761162296
1,2468,27,282.862,541.266761162296
1,2469,27,282.862,541.266761162296
1,2470,27,282.862,541.266761162296
1,2471,27,282.862,541.266761162296
1,2472,27,282.862,541.266761162296
1,2473,27,282.862,541.266761162296
1,2474,27,282.862,541.266761162296
1,2475,27,282.862,541.266761162296
1,2476,27,282.862,541.266761162296
1,2477,27,282.862,541.266761162296
1,2478,27,282.862,541.266761162296
1,2479,27,282.862,541.266761162296
1,2480,27,282.862,541.266761162296
1,2481,27,282.862,541.266761162296
1,2482,27,282.862,541.266761162296
1,2483,27,282.862,541.266761162296
1,2484,27,282.862,541.266761162296
1,2485,27,282.862,541.266761162296
1,2486,27,282.862,541.266761162296
1,2487,27,282.862,541.266761162296
1,2488,27,282.862,541.266761162296
1,2489,27,282.862,541.266761162296
1,2490,27,282.862,541.266761162296
1,2491,27,282.862,541.266761162296
1,2492,27,282.862,541.266761162296
1,2493,27,282.862,541.266761162296
1,2494,27,282.862,541.266761162296
1,2495,27,282.862,541.266761162296
1,2496,27,282.862,541.266761162296
1,2497,27,282.862,541.266761162296
1,2498,27,282.862,541.266761162296
1,2499,27,282.862,541.266761162296
1,2500,27,282.862,541.266761162296
1,2501,27,282.862,541.266761162296
1,2502,27,282.862,541.266761162296
1,2503,27,282.862,541.266761162296
1,2504,27,282.862,541.266761162296
1,2505,27,282.862,541.266761162296
1,2506,27,282.862,541.266761162296
1,2507,27,282.862,541.266761162296
1,2508,27,282.862,541.266761162296
1,2509,27,282.862,541.266761162296
1,2510,27,282.862,541.266761162296
1,2511,27,282.862,541.266761162296
1,2512,27,282.862,541.266761162296
1,2513,27,282.862,541.266761162296
1,2514,27,282.862,541.266761162296
1,2515,27,282.862,541.266761162296
1,2516,27,282.862,541.266761162296
1,2517,27,282.862,541.266761162296
1,2518,27,282.862,541.266761162296
1,2519,27,282.862,541.266761162296
1,2520,27,282.862,541.266761162296
1,2521,27,282.862,541.266761162296
1,2522,27,282.862,541.266761162296
1,2523,27,282.862,541.266761162296
1,2524,27,282.862,541.266761162296
1,2525,27,282.862,541.266761162296
1,2526,27,282.862,541.266761162296
1,2527,27,282.862,541.266761162296
1,2528,27,282.862,541.266761162296
1,2529,27,282.862,541.266761162296
1,2530,27,282.862,541.266761162296
1,2531,27,282.862,541.266761162296
1,2532,27,282.862,541.266761162296
1,2533,27,282.862,541.266761162296
1,2534,27,282.862,541.266761162296
1,2535,27,282.862,541.266761162296
1,2536,27,282.862,541.266761162296
1,2537,27,282.862,541.266761162296
1,2538,27,282.862,541.266761162296
1,2539,27,282.862,541.266761162296
1,2540,27,282.862,541.266761162296
1,2541,27,282.862,541.266761162296
1,2542,27,282.862,541.266761162296
1,2543,27,282.862,541.266761162296
1,2544,27,282.862,541.266761162296
1,2545,27,282.862,541.266761162296
1,2546,27,282.862,541.266761162296
1,2547,27,282.862,541.266761162296
1,2548,27,282.862,541.266761162296
1,2549,27,282.862,541.266761162296
1,2550,27,282.862,541.266761162296
1,2551,27,282.862,541.266761162296
1,2552,27,282.862,541.266761162296
1,2553,27,282.862,541.266761162296
1,2554,27,282.862,541.266761162296
1,2555,27,282.862,541.266761162296
1,2556,27,282.862,541.266761162296
1,2557,27,282.862,541.266761162296
1,2558,27,282.862,541.266761162296
1,2559,27,282.862,541.266761162296
1,2560,27,282.862,541.266761162296
1,2561,27,282.862,541.266761162296
1,2562,27,282.862,541.266761162296
1,2563,27,282.862,541.266761162296
1,2564,27,282.862,541.266761162296
1,2565,27,282.862,541.266761162296
1,2566,27,282.862,541.266761162296
1,2567,27,282.862,541.266761162296
1,2568,27,282.862,541.266761162296
1,2569,27,282.862,541.266761162296
1,2570,27,282.862,541.266761162296
1,2571,27,282.862,541.266761162296
1,2572,27,282.862,541.266761162296
1,2573,27,282.862,541.266761162296
1,2574,27,282.862,541.266761162296
1,2575,27,282.862,541.266761162296
1,2576,27,282.862,541.266761162296
1,2577,27,282.862,541.266761162296
1,2578,27,282.862,541.266761162296
1,2579,27,282.862,541.266761162296
1,2580,27,282.862,541.266761162296
1,2581,27,282.862,541.266761162296
1,2582,27,282.862,541.266761162296
1,2583,27,282.862,541.266761162296
1,2584,27,282.862,541.266761162296
1,2585,27,282.862,541.266761162296
1,2586,27,282.862,541.266761162296
1,2587,27,282.862,541.266761162296
1,2588,27,282.862,541.266761162296
1,2589,27,282.862,541.266761162296
1,2590,27,282.862,541.266761162296
1,2591,27,282.862,541.266761162296
1,2592,27,282.862,541.266761162296
1,2593,27,282.862,541.266761162296
1,2594,27,282.862,541.266761162296
1,2595,27,282.862,541.266761162296
1,2596,27,282.862,541.266761162296
1,2597,27,282.862,541.266761162296
1,2598,27,282.862,541.266761162296
1,2599,27,282.862,541.266761162296
1,2600,27,282.862,541.266761162296
1,2601,27,282.862,541.266761162296
1,2602,27,282.862,541.266761162296
1,2603,27,282.862,541.266761162296
1,2604,27,282.862,541.266761162296
1,2605,27,282.862,541.266761162296
1,2606,27,282.862,541.266761162296
1,2607,27,282.862,541.266761162296
1,2608,27,282.862,541.266761162296
1,2609,27,282.862,541.266761162296
1,2610,27,282.862,541.266761162296
1,2611,27,282.862,541.266761162296
1,2612,27,282.833,541.211268603827
1,2613,27,282.833,541.211268603827
1,2614,27,282.833,541.211268603827
1,2615,27,282.833,541.211268603827
1,2616,27,282.833,541.211268603827
1,2617,27,282.833,541.211268603827
1,2618,27,282.833,541.211268603827
1,2619,27,282.833,541.211268603827
1,2620,27,282.833,541.211268603827
1,2621,27,282.833,541.211268603827
1,2622,27,282.833,541.211268603827
1,2623,27,282.833,541.211268603827
1,2624,27,282.833,541.211268603827
1,2625,27,282.833,541.211268603827
1,2626,27,282.833,541.211268603827
1,2627,27,282.833,541.211268603827
1,2628,27,282.833,541.211268603827
1,2629,27,282.833,541.211268603827
1,2630,27,282.833,541.211268603827
1,2631,27,282.833,541.211268603827
1,2632,27,282.833,541.211268603827
1,2633,27,282.833,541.211268603827
1,2634,27,282.833,541.211268603827
1,2635,27,282.833,541.211268603827
1,2636,27,282.833,541.211268603827
1,2637,27,282.833,541.211268603827
1,2638,27,282.833,541.211268603827
1,2639,27,282.833,541.211268603827
1,2640,27,282.833,541.211268603827
1,2641,27,282.833,541.211268603827
1,2642,27,282.833,541.211268603827
1,2643,27,282.833,541.211268603827
1,2644,27,282.833,541.211268603827
1,2645,27,282.833,541.211268603827
1,2646,27,282.833,541.211268603827
1,2647,27,282.833,541.211268603827
1,2648,27,282.833,541.211268603827
1,2649,27,282.833,541.211268603827
1,2650,27,282.833,541.211268603827
1,2651,26,282.833,541.211268603827
1,2652,26,282.833,541.211268603827
1,2653,26,282.833,541.211268603827
1,2654,26,282.833,541.211268603827
1,2655,26,282.833,541.211268603827
1,2656,26,282.833,541.211268603827
1,2657,26,282.833,541.211268603827
1,2658,26,282.833,541.211268603827
1,2659,26,282.833,541.211268603827
1,2660,26,282.833,541.211268603827
1,2661,26,282.833,541.211268603827
1,2662,26,282.833,541.211268603827
1,2663,26,282.833,541.211268603827
1,2664,26,282.833,541.211268603827
1,2665,26,282.833,541.211268603827
1,2666,26,282.833,541.211268603827
1,2667,26,282.833,541.211268603827
1,2668,26,282.833,541.211268603827
1,2669,26,282.833,541.211268603827
1,2670,26,282.833,541.211268603827
1,2671,26,282.833,541.211268603827
1,2672,26,282.833,541.211268603827
1,2673,26,282.833,541.211268603827
1,2674,27,282.833,541.211268603827
1,2675,27,282.833,541.211268603827
1,2676,27,282.833,541.211268603827
1,2677,26,282.833,541.211268603827
1,2678,26,282.833,541.211268603827
1,2679,26,282.833,541.211268603827
1,2680,26,282.833,541.211268603827
1,2681,26,282.833,541.211268603827
1,2682,26,282.833,541.211268603827
1,2683,26,282.833,541.211268603827
1,2684,26,282.833,541.211268603827
1,2685,26,282.833,541.211268603827
1,2686,26,282.833,541.211268603827
1,2687,26,282.833,541.211268603827
1,2688,26,282.833,541.211268603827
1,2689,26,282.833,541.211268603827
1,2690,26,282.833,541.211268603827
1,2691,26,282.833,541.211268603827
1,2692,26,282.833,541.211268603827
1,2693,26,282.833,541.211268603827
1,2694,26,282.833,541.211268603827
1,2695,26,282.833,541.211268603827
1,2696,26,282.833,541.211268603827
1,2697,26,282.833,541.211268603827
1,2698,26,282.833,541.211268603827
1,2699,26,282.833,541.211268603827
1,2700,26,282.833,541.211268603827
1,2701,26,282.833,541.211268603827
1,2702,26,282.833,541.211268603827
1,2703,26,282.831,541.207441530829
1,2704,26,282.831,541.207441530829
1,2705,26,282.831,541.207441530829
1,2706,26,282.831,541.207441530829
1,2707,26,282.831,541.207441530829
1,2708,26,282.831,541.207441530829
1,2709,26,282.831,541.207441530829
1,2710,26,282.831,541.207441530829
1,2711,26,282.831,541.207441530829
1,2712,26,282.831,541.207441530829
1,2713,26,282.831,541.207441530829
1,2714,26,282.831,541.207441530829
1,2715,26,282.831,541.207441530829
1,2716,26,282.831,541.207441530829
1,2717,26,282.831,541.207441530829
1,2718,26,282.831,541.207441530829
1,2719,26,282.831,541.207441530829
1,2720,26,282.831,541.207441530829
1,2721,26,282.831,541.207441530829
1,2722,26,282.831,541.207441530829
1,2723,26,282.831,541.207441530829
1,2724,26,282.831,541.207441530829
1,2725,26,282.831,541.207441530829
1,2726,26,282.831,541.207441530829
1,2727,26,282.831,541.207441530829
1,2728,26,282.831,541.207441530829
1,2729,26,282.831,541.207441530829
1,2730,26,282.831,541.207441530829
1,2731,26,282.831,541.207441530829
1,2732,26,282.831,541.207441530829
1,2733,26,282.831,541.207441530829
1,2734,26,282.831,541.207441530829
1,2735,26,282.831,541.207441530829
1,2736,26,282.793,541.13472714387
1,2737,26,282.793,541.13472714387
1,2738,26,282.793,541.13472714387
1,2739,26,282.793,541.13472714387
1,2740,26,282.793,541.13472714387
1,2741,26,282.793,541.13472714387
1,2742,26,282.793,541.13472714387
1,2743,26,282.793,541.13472714387
1,2744,26,282.793,541.13472714387
1,2745,26,282.793,541.13472714387
1,2746,26,282.793,541.13472714387
1,2747,26,282.793,541.13472714387
1,2748,26,282.793,541.13472714387
1,2749,26,282.793,541.13472714387
1,2750,26,282.793,541.13472714387
1,2751,26,282.793,541.13472714387
1,2752,26,282.793,541.13472714387
1,2753,26,282.793,541.13472714387
1,2754,26,282.793,541.13472714387
1,2755,26,282.793,541.13472714387
1,2756,26,282.793,541.13472714387
1,2757,26,282.793,541.13472714387
1,2758,26,282.793,541.13472714387
1,2759,26,282.793,541.13472714387
1,2760,26,282.793,541.13472714387
1,2761,26,282.793,541.13472714387
1,2762,26,282.793,541.13472714387
1,2763,26,282.793,541.13472714387
1,2764,26,282.793,541.13472714387
1,2765,26,282.793,541.13472714387
1,2766,26,282.793,541.13472714387
1,2767,26,282.793,541.13472714387
1,2768,26,282.793,541.13472714387
1,2769,27,282.793,541.13472714387
1,2770,27,282.793,541.13472714387
1,2771,27,282.793,541.13472714387
1,2772,26,282.793,541.13472714387
1,2773,26,282.793,541.13472714387
1,2774,26,282.793,541.13472714387
1,2775,26,282.788,541.125159461375
1,2776,26,282.788,541.125159461375
1,2777,26,282.788,541.125159461375
1,2778,26,282.788,541.125159461375
1,2779,26,282.788,541.125159461375
1,2780,26,282.788,541.125159461375
1,2781,26,282.788,541.125159461375
1,2782,26,282.788,541.125159461375
1,2783,26,282.788,541.125159461375
1,2784,26,282.788,541.125159461375
1,2785,26,282.788,541.125159461375
1,2786,26,282.788,541.125159461375
1,2787,26,282.788,541.125159461375
1,2788,26,282.788,541.125159461375
1,2789,26,282.788,541.125159461375
1,2790,26,282.788,541.125159461375
1,2791,26,282.788,541.125159461375
1,2792,26,282.788,541.125159461375
1,2793,26,282.788,541.125159461375
1,2794,26,282.788,541.125159461375
1,2795,26,282.788,541.125159461375
1,2796,26,282.788,541.125159461375
1,2797,26,282.788,541.125159461375
1,2798,26,282.788,541.125159461375
1,2799,26,282.781,541.111764705882
1,2800,26,282.781,541.111764705882
1,2801,26,282.781,541.111764705882
1,2802,26,282.781,541.111764705882
1,2803,26,282.781,541.111764705882
1,2804,26,282.781,541.111764705882
1,2805,26,282.781,541.111764705882
1,2806,26,282.781,541.111764705882
1,2807,26,282.781,541.111764705882
1,2808,26,282.781,541.111764705882
1,2809,26,282.781,541.111764705882
1,2810,26,282.781,541.111764705882
1,2811,26,282.781,541.111764705882
1,2812,26,282.781,541.111764705882
1,2813,26,282.781,541.111764705882
1,2814,26,282.781,541.111764705882
1,2815,26,282.781,541.111764705882
1,2816,26,282.781,541.111764705882
1,2817,26,282.781,541.111764705882
1,2818,26,282.781,541.111764705882
1,2819,26,282.781,541.111764705882
1,2820,26,282.781,541.111764705882
1,2821,26,282.781,541.111764705882
1,2822,26,282.781,541.111764705882
1,2823,26,282.781,541.111764705882
1,2824,26,282.781,541.111764705882
1,2825,26,282.781,541.111764705882
1,2826,26,282.781,541.111764705882
1,2827,26,282.781,541.111764705882
1,2828,26,282.781,541.111764705882
1,2829,26,282.781,541.111764705882
1,2830,26,282.781,541.111764705882
1,2831,26,282.781,541.111764705882
1,2832,26,282.781,541.111764705882
1,2833,26,282.781,541.111764705882
1,2834,26,282.781,541.111764705882
1,2835,26,282.781,541.111764705882
1,2836,26,282.781,541.111764705882
1,2837,26,282.781,541.111764705882
1,2838,26,282.781,541.111764705882
1,2839,26,282.781,541.111764705882
1,2840,26,282.781,541.111764705882
1,2841,26,282.781,541.111764705882
1,2842,26,282.781,541.111764705882
1,2843,26,282.781,541.111764705882
1,2844,26,282.781,541.111764705882
1,2845,26,282.781,541.111764705882
1,2846,26,282.781,541.111764705882
1,2847,26,282.781,541.111764705882
1,2848,26,282.781,541.111764705882
1,2849,26,282.781,541.111764705882
1,2850,26,282.781,541.111764705882
1,2851,26,282.781,541.111764705882
1,2852,26,282.781,541.111764705882
1,2853,26,282.781,541.111764705882
1,2854,26,282.781,541.111764705882
1,2855,26,282.781,541.111764705882
1,2856,26,282.781,541.111764705882
1,2857,26,282.781,541.111764705882
1,2858,26,282.781,541.111764705882
1,2859,26,282.781,541.111764705882
1,2860,26,282.781,541.111764705882
1,2861,26,282.781,541.111764705882
1,2862,26,282.781,541.111764705882
1,2863,26,282.781,541.111764705882
1,2864,26,282.781,541.111764705882
1,2865,26,282.781,541.111764705882
1,2866,26,282.781,541.111764705882
1,2867,26,282.781,541.111764705882
1,2868,26,282.781,541.111764705882
1,2869,26,282.781,541.111764705882
1,2870,26,282.781,541.111764705882
1,2871,26,282.781,541.111764705882
1,2872,26,282.781,541.111764705882
1,2873,26,282.781,541.111764705882
1,2874,26,282.781,541.111764705882
1,2875,26,282.781,541.111764705882
1,2876,26,282.781,541.111764705882
1,2877,26,282.781,541.111764705882
1,2878,26,282.781,541.111764705882
1,2879,26,282.781,541.111764705882
1,2880,26,282.781,541.111764705882
1,2881,26,282.781,541.111764705882
1,2882,26,282.781,541.111764705882
1,2883,26,282.781,541.111764705882
1,2884,26,282.781,541.111764705882
1,2885,26,282.781,541.111764705882
1,2886,26,282.781,541.111764705882
1,2887,26,282.781,541.111764705882
1,2888,26,282.781,541.111764705882
1,2889,26,282.781,541.111764705882
1,2890,26,282.781,541.111764705882
1,2891,26,282.781,541.111764705882
1,2892,26,282.781,541.111764705882
1,2893,26,282.781,541.111764705882
1,2894,26,282.781,541.111764705882
1,2895,26,282.781,541.111764705882
1,2896,26,282.781,541.111764705882
1,2897,26,282.781,541.111764705882
1,2898,26,282.781,541.111764705882
1,2899,26,282.781,541.111764705882
1,2900,26,282.781,541.111764705882
1,2901,26,282.781,541.111764705882
1,2902,26,282.781,541.111764705882
1,2903,26,282.781,541.111764705882
1,2904,26,282.781,541.111764705882
1,2905,26,282.781,541.111764705882
1,2906,26,282.781,541.111764705882
1,2907,26,282.781,541.111764705882
1,2908,26,282.781,541.111764705882
1,2909,26,282.781,541.111764705882
1,2910,26,282.781,541.111764705882
1,2911,26,282.781,541.111764705882
1,2912,26,282.781,541.111764705882
1,2913,26,282.781,541.111764705882
1,2914,26,282.781,541.111764705882
1,2915,26,282.781,541.111764705882
1,2916,26,282.781,541.111764705882
1,2917,26,282.781,541.111764705882
1,2918,26,282.781,541.111764705882
1,2919,26,282.781,541.111764705882
1,2920,26,282.781,541.111764705882
1,2921,26,282.781,541.111764705882
1,2922,26,282.781,541.111764705882
1,2923,26,282.781,541.111764705882
1,2924,26,282.781,541.111764705882
1,2925,26,282.781,541.111764705882
1,2926,26,282.781,541.111764705882
1,2927,26,282.781,541.111764705882
1,2928,26,282.781,541.111764705882
1,2929,26,282.781,541.111764705882
1,2930,26,282.781,541.111764705882
1,2931,26,282.781,541.111764705882
1,2932,26,282.781,541.111764705882
1,2933,26,282.781,541.111764705882
1,2934,26,282.781,541.111764705882
1,2935,26,282.781,541.111764705882
1,2936,26,282.781,541.111764705882
1,2937,26,282.781,541.111764705882
1,2938,26,282.781,541.111764705882
1,2939,26,282.781,541.111764705882
1,2940,26,282.781,541.111764705882
1,2941,26,282.781,541.111764705882
1,2942,26,282.781,541.111764705882
1,2943,26,282.781,541.111764705882
1,2944,26,282.781,541.111764705882
1,2945,26,282.781,541.111764705882
1,2946,26,282.781,541.111764705882
1,2947,26,282.781,541.111764705882
1,2948,26,282.781,541.111764705882
1,2949,26,282.781,541.111764705882
1,2950,26,282.781,541.111764705882
1,2951,26,282.781,541.111764705882
1,2952,26,282.781,541.111764705882
1,2953,26,282.781,541.111764705882
1,2954,26,282.781,541.111764705882
1,2955,26,282.781,541.111764705882
1,2956,26,282.781,541.111764705882
1,2957,26,282.781,541.111764705882
1,2958,26,282.781,541.111764705882
1,2959,26,282.781,541.111764705882
1,2960,26,282.781,541.111764705882
1,2961,26,282.781,541.111764705882
1,2962,26,282.781,541.111764705882
1,2963,26,282.781,541.111764705882
1,2964,26,282.781,541.111764705882
1,2965,26,282.781,541.111764705882
1,2966,26,282.781,541.111764705882
1,2967,26,282.781,541.111764705882
1,2968,26,282.781,541.111764705882
1,2969,26,282.781,541.111764705882
1,2970,26,282.781,541.111764705882
1,2971,26,282.781,541.111764705882
1,2972,26,282.781,541.111764705882
1,2973,26,282.781,541.111764705882
1,2974,26,282.781,541.111764705882
1,2975,26,282.781,541.111764705882
1,2976,26,282.781,541.111764705882
1,2977,26,282.781,541.111764705882
1,2978,26,282.781,541.111764705882
1,2979,26,282.781,541.111764705882
1,2980,26,282.781,541.111764705882
1,2981,26,282.781,541.111764705882
1,2982,26,282.781,541.111764705882
1,2983,26,282.781,541.111764705882
1,2984,26,282.781,541.111764705882
1,2985,26,282.781,541.111764705882
1,2986,26,282.781,541.111764705882
1,2987,26,282.781,541.111764705882
1,2988,26,282.781,541.111764705882
1,2989,26,282.781,541.111764705882
1,2990,26,282.781,541.111764705882
1,2991,26,282.781,541.111764705882
1,2992,26,282.781,541.111764705882
1,2993,26,282.781,541.111764705882
1,2994,26,282.781,541.111764705882
1,2995,26,282.781,541.111764705882
1,2996,26,282.781,541.111764705882
1,2997,26,282.781,541.111764705882
1,2998,26,282.781,541.111764705882
1,2999,26,282.781,541.111764705882
1,3000,26,282.781,541.111764705882
1,3001,26,282.781,541.111764705882
1,3002,26,282.781,541.111764705882
1,3003,26,282.781,541.111764705882
1,3004,26,282.781,541.111764705882
1,3005,26,282.781,541.111764705882
1,3006,26,282.781,541.111764705882
1,3007,26,282.781,541.111764705882
1,3008,26,282.781,541.111764705882
1,3009,26,282.781,541.111764705882
1,3010,26,282.781,541.111764705882
1,3011,26,282.781,541.111764705882
1,3012,26,282.781,541.111764705882
1,3013,26,282.781,541.111764705882
1,3014,26,282.781,541.111764705882
1,3015,26,282.781,541.111764705882
1,3016,26,282.781,541.111764705882
1,3017,26,282.781,541.111764705882
1,3018,26,282.781,541.111764705882
1,3019,26,282.781,541.111764705882
1,3020,26,282.781,541.111764705882
1,3021,26,282.781,541.111764705882
1,3022,26,282.781,541.111764705882
1,3023,26,282.781,541.111764705882
1,3024,26,282.781,541.111764705882
1,3025,26,282.781,541.111764705882
1,3026,26,282.781,541.111764705882
1,3027,26,282.781,541.111764705882
1,3028,26,282.781,541.111764705882
1,3029,26,282.781,541.111764705882
1,3030,26,282.781,541.111764705882
1,3031,26,282.781,541.111764705882
1,3032,26,282.781,541.111764705882
1,3033,26,282.781,541.111764705882
1,3034,26,282.781,541.111764705882
1,3035,26,282.781,541.111764705882
1,3036,26,282.781,541.111764705882
1,3037,26,282.781,541.111764705882
1,3038,26,282.781,541.111764705882
1,3039,26,282.781,541.111764705882
1,3040,26,282.781,541.111764705882
1,3041,26,282.781,541.111764705882
1,3042,26,282.781,541.111764705882
1,3043,26,282.781,541.111764705882
1,3044,26,282.781,541.111764705882
1,3045,26,282.781,541.111764705882
1,3046,26,282.781,541.111764705882
1,3047,26,282.781,541.111764705882
1,3048,26,282.781,541.111764705882
1,3049,26,282.781,541.111764705882
1,3050,26,282.781,541.111764705882
1,3051,26,282.781,541.111764705882
1,3052,26,282.781,541.111764705882
1,3053,26,282.781,541.111764705882
1,3054,26,282.781,541.111764705882
1,3055,26,282.781,541.111764705882
1,3056,26,282.781,541.111764705882
1,3057,26,282.781,541.111764705882
1,3058,26,282.781,541.111764705882
1,3059,26,282.781,541.111764705882
1,3060,26,282.781,541.111764705882
1,3061,26,282.781,541.111764705882
1,3062,26,282.781,541.111764705882
1,3063,26,282.781,541.111764705882
1,3064,26,282.781,541.111764705882
1,3065,26,282.781,541.111764705882
1,3066,26,282.781,541.111764705882
1,3067,25,282.781,541.111764705882
1,3068,25,282.781,541.111764705882
1,3069,25,282.781,541.111764705882
1,3070,25,282.781,541.111764705882
1,3071,25,282.781,541.111764705882
1,3072,25,282.781,541.111764705882
1,3073,25,282.781,541.111764705882
1,3074,25,282.781,541.111764705882
1,3075,25,282.781,541.111764705882
1,3076,25,282.436,540.451594613749
1,3077,25,282.436,540.451594613749
1,3078,25,282.436,540.451594613749
1,3079,25,282.436,540.451594613749
1,3080,25,282.436,540.451594613749
1,3081,25,282.436,540.451594613749
1,3082,25,282.436,540.451594613749
