test, rrt iteration, number of waypoints, distance to goal
1,1112,22,1428.65
1,1113,22,1428.65
1,1114,22,1414.06
1,1115,22,1414.06
1,1116,22,1414.06
1,1117,22,1414.06
1,1118,22,1414.06
1,1119,22,1414.06
1,1120,22,1414.06
1,1121,22,1414.06
1,1122,22,1414.06
1,1123,22,1414.06
1,1124,22,1414.06
1,1125,22,1414.06
1,1126,22,1414.06
1,1127,22,1414.06
1,1128,23,1414.06
1,1129,23,1414.06
1,1130,23,1414.06
1,1131,23,1414.06
1,1132,
